sensor_id,k_crit,base_limit,pct_active,n_active_intervals,avg_speed_improvement_kmh,pct_speed_improvement
5787,120.0,90,1.0763538513286244,32,0.3125,0.0
5788,180.0,90,0.16812373907195696,5,0.0,0.0
5789,140.0,90,0.23728813559322032,7,0.0,0.0
5790,175.0,90,0.03363605785401951,1,0.0,0.0
5791,185.0,90,1.416048550236008,42,2.857142857142857,0.0
5792,125.0,90,0.8417508417508417,25,0.0,0.0
5793,90.0,90,0.8072653884964682,24,0.0,0.0
5761,400.0,90,47.07661290322581,1401,10.0,0.0
5762,400.0,90,38.575268817204304,1148,10.0,0.0
5763,145.0,90,0.13445378151260504,4,0.0,0.0
5764,120.0,90,0.9072580645161291,27,0.0,0.0
5765,65.0,90,0.23521505376344087,7,0.0,0.0
5766,100.0,90,0.8736559139784945,26,0.0,0.0
5767,400.0,90,1.546218487394958,46,3.4782608695652173,0.0
5768,135.0,90,0.06772773450728073,2,0.0,0.0
5769,255.0,90,2.0504201680672267,61,5.081967213114754,0.0
5804,195.0,90,0.5378151260504201,16,0.0,0.0
5805,240.0,90,1.513622603430878,45,3.111111111111111,0.0
5806,50.0,90,0.40336134453781514,12,0.0,0.0
5807,35.0,90,1.714862138533961,51,4.117647058823529,0.0
5808,70.0,90,0.13486176668914363,4,0.0,0.0
5809,15.0,90,2.3429541595925296,69,5.072463768115942,0.0
5812,170.0,90,0.9450945094509451,21,0.0,0.0
5777,400.0,90,4.133064516129032,123,7.560975609756097,0.0
5778,220.0,90,1.1118598382749325,33,0.9090909090909091,0.0
5779,55.0,90,0.06722689075630252,2,0.0,0.0
5780,60.0,90,0.10090817356205853,3,0.0,0.0
5782,15.0,90,0.22172949002217296,6,0.0,0.0
5783,155.0,90,0.10121457489878542,3,0.0,0.0
5784,75.0,90,0.06724949562878278,2,0.0,0.0
5785,140.0,90,0.2031144211238998,6,0.0,0.0
5786,120.0,90,1.078894133513149,32,0.625,0.0
5823,160.0,90,0.16806722689075632,5,0.0,0.0
5824,400.0,90,4.409289801413665,131,10.0,0.0
5825,375.0,90,1.4809828340626052,44,3.1818181818181817,0.0
5826,35.0,90,0.2018842530282638,6,0.0,0.0
5827,240.0,90,0.37162162162162166,11,0.0,0.0
5828,40.0,90,0.10090817356205853,3,0.0,0.0
5829,310.0,90,0.13445378151260504,4,0.0,0.0
5794,155.0,90,0.23947998631542936,7,0.0,0.0
5795,95.0,90,0.06722689075630252,2,0.0,0.0
5796,105.0,90,0.4554655870445344,9,0.0,0.0
5798,90.0,90,0.15174506828528073,3,0.0,0.0
5799,70.0,90,0.26926960619320095,8,0.0,0.0
5800,75.0,90,0.23576961940047153,7,0.0,0.0
5801,105.0,90,0.1366586949094636,4,0.0,0.0
5802,70.0,90,0.23545240497813655,7,0.0,0.0
5803,90.0,90,0.2352941176470588,7,0.0,0.0
5841,355.0,90,3.169251517194875,94,6.702127659574468,0.0
5842,400.0,90,0.3025210084033613,9,0.0,0.0
5843,325.0,90,2.1892893230043784,65,5.384615384615385,0.0
5844,400.0,90,1.25,37,1.6216216216216217,0.0
5845,325.0,90,2.694509936005389,80,6.25,0.0
5846,165.0,90,0.20229265003371544,6,0.0,0.0
5847,110.0,90,0.06722689075630252,2,0.0,0.0
5813,200.0,90,2.774018944519621,82,6.341463414634147,0.0
5814,0.0,90,0.0,0,0.0,0.0
5815,160.0,90,1.0135135135135136,3,0.0,0.0
5816,260.0,90,0.8443093549476529,25,0.0,0.0
5817,210.0,90,0.16874789065136686,5,0.0,0.0
5818,160.0,90,0.033783783783783786,1,0.0,0.0
5819,150.0,90,0.3381805884342239,10,0.0,0.0
5821,120.0,90,0.3380662609871535,10,0.0,0.0
5822,165.0,90,0.033783783783783786,1,0.0,0.0
5857,185.0,90,0.06759040216289286,2,0.0,0.0
5858,170.0,90,0.13449899125756556,4,0.0,0.0
5859,135.0,90,0.2352941176470588,7,0.0,0.0
5860,140.0,90,0.06759040216289286,2,0.0,0.0
5861,15.0,90,1.7555705604321403,52,4.230769230769231,0.0
5862,205.0,90,0.6427604871447903,19,0.0,0.0
5864,50.0,90,0.13449899125756556,4,0.0,0.0
5830,80.0,90,0.03362474781439139,1,0.0,0.0
5831,65.0,90,0.06731740154830024,2,0.0,0.0
5832,30.0,90,1.957831325301205,52,4.8076923076923075,0.0
5833,85.0,90,0.06724949562878278,2,0.0,0.0
5836,195.0,90,0.30303030303030304,9,0.0,0.0
5837,175.0,90,0.4037685060565276,12,0.0,0.0
5838,285.0,90,0.06722689075630252,2,0.0,0.0
5839,275.0,90,0.4369747899159664,13,0.0,0.0
5840,330.0,90,0.06722689075630252,2,0.0,0.0
5878,400.0,90,0.06868131868131869,2,0.0,0.0
5879,400.0,90,0.4063664070436844,12,0.0,0.0
5880,105.0,90,0.20869565217391303,6,0.0,0.0
5881,400.0,90,1.9021739130434785,56,4.642857142857143,0.0
5882,275.0,90,0.03394433129667345,1,0.0,0.0
5883,285.0,90,0.0339328130302002,1,0.0,0.0
5884,90.0,90,0.17041581458759372,5,0.0,0.0
5848,85.0,90,0.8052708638360175,11,0.0,0.0
5849,205.0,90,0.9777478084962913,29,0.0,0.0
5850,215.0,90,0.1352265043948614,4,0.0,0.0
5851,175.0,90,1.0104412260020208,30,0.0,0.0
5852,160.0,90,1.0118043844856661,30,0.0,0.0
5853,85.0,90,1.9535197036039071,58,4.482758620689655,0.0
5854,120.0,90,0.5390835579514826,16,0.0,0.0
5855,185.0,90,1.8206338503034392,54,4.2592592592592595,0.0
5856,185.0,90,0.10111223458038424,3,0.0,0.0
5894,400.0,90,0.0678656260604004,2,0.0,0.0
5895,120.0,90,0.3058103975535168,9,0.0,0.0
5896,295.0,90,1.2203389830508475,36,1.6666666666666667,0.0
5897,305.0,90,0.983050847457627,29,0.0,0.0
5898,295.0,90,1.0936431989063569,32,0.625,0.0
5899,400.0,90,0.033863867253640365,1,0.0,0.0
5900,400.0,90,0.06772773450728073,2,0.0,0.0
5865,80.0,90,0.3697478991596639,11,0.0,0.0
5870,400.0,90,0.06777363605557439,2,0.0,0.0
5871,400.0,90,0.0678195998643608,2,0.0,0.0
5872,400.0,90,0.06775067750677506,2,0.0,0.0
5873,400.0,90,0.06775067750677506,2,0.0,0.0
5874,400.0,90,0.06772773450728073,2,0.0,0.0
5875,400.0,90,0.06791171477079797,2,0.0,0.0
5876,400.0,90,0.06772773450728073,2,0.0,0.0
5877,400.0,90,0.06772773450728073,2,0.0,0.0
5910,255.0,90,4.26890756302521,127,7.559055118110236,0.0
5911,245.0,90,2.118209771096686,62,5.161290322580645,0.0
5912,310.0,90,0.7793968146391054,23,0.0,0.0
5913,260.0,90,2.053872053872054,61,4.918032786885246,0.0
5914,255.0,90,1.178054527095254,35,1.4285714285714286,0.0
5915,245.0,90,0.3368137420006736,10,0.0,0.0
5916,200.0,90,1.3122476446837146,39,2.3076923076923075,0.0
5885,110.0,90,0.13736263736263737,4,0.0,0.0
5886,95.0,90,0.2047082906857728,6,0.0,0.0
